OrderID,Date,CustomerID,Product,Quantity,UnitPrice,TotalAmount,Region,SalesRep,PaymentMethod
ORD00318,2023-04-08,CUST1814,Tablet,7,427,2989,North,Alice,Cash
ORD00319,2023-07-14,CUST4680,Laptop,8,1158,9264,West,Charlie,Credit Card
ORD00320,2023-06-10,CUST9882,Laptop,7,1163,8141,West,Hannah,Credit Card
ORD00321,2023-04-03,CUST7372,Mouse,9,1253,11277,East,Charlie,UPI
ORD00322,2023-10-10,CUST9601,Tablet,1,1850,1850,North,Bob,Credit Card
ORD00323,2023-10-12,CUST4793,Mouse,3,322,966,South,David,Bank Transfer
ORD00324,2023-04-10,CUST4986,Smartphone,5,310,1550,South,Eve,Debit Card
ORD00325,2023-07-20,CUST4193,Keyboard,3,1499,4497,North,Frank,Bank Transfer
ORD00326,2023-04-15,CUST6514,Smartwatch,10,325,3250,South,Hannah,Cash
ORD00327,2023-07-28,CUST7979,Mouse,9,932,8388,East,David,UPI
ORD00328,2023-01-26,CUST3469,Keyboard,9,159,1431,East,David,Debit Card
ORD00329,2023-11-11,CUST9695,Tablet,8,1062,8496,East,Charlie,Cash
ORD00330,2023-09-19,CUST6539,Keyboard,10,1153,11530,East,Eve,Cash
ORD00331,2023-09-05,CUST3727,Keyboard,4,414,1656,North,Charlie,Bank Transfer
ORD00332,2023-08-27,CUST6135,Mouse,5,1289,6445,North,David,Credit Card
ORD00333,2023-03-30,CUST1285,Laptop,6,580,3480,East,Frank,Debit Card
ORD00334,2023-05-28,CUST2512,Monitor,7,1503,10521,East,Bob,UPI
ORD00335,2023-01-03,CUST5531,Mouse,7,1744,12208,North,Bob,Cash
ORD00336,2023-08-23,CUST5537,Smartwatch,6,1238,7428,South,Charlie,Credit Card
ORD00337,2023-12-26,CUST3861,Keyboard,1,1628,1628,South,Bob,Debit Card
ORD00338,2023-05-05,CUST2775,Headphones,2,452,904,West,Alice,Debit Card
ORD00339,2023-12-07,CUST3574,Laptop,3,317,951,West,Frank,Bank Transfer
ORD00340,2023-06-20,CUST7418,Laptop,1,431,431,West,Charlie,UPI
ORD00341,2023-09-02,CUST7051,Monitor,6,1124,6744,West,David,Cash
ORD00342,2023-03-25,CUST8002,Laptop,2,333,666,North,Alice,Bank Transfer
ORD00343,2023-11-04,CUST7999,Smartphone,8,1991,15928,North,David,UPI
ORD00344,2023-02-19,CUST4231,Headphones,1,802,802,North,Grace,Bank Transfer
ORD00345,2023-09-04,CUST5658,Monitor,1,760,760,East,Alice,Bank Transfer
ORD00346,2023-06-04,CUST8522,Headphones,2,1463,2926,West,David,Credit Card
ORD00347,2023-01-03,CUST1753,Monitor,4,986,3944,West,Grace,Cash
ORD00348,2023-07-24,CUST4461,Mouse,3,1056,3168,East,Alice,Cash
ORD00349,2023-10-31,CUST2545,Smartwatch,5,705,3525,East,Grace,Debit Card
ORD00350,2023-11-24,CUST5755,Monitor,5,712,3560,East,Bob,UPI
ORD00351,2023-12-14,CUST4712,Smartwatch,5,651,3255,South,David,UPI
ORD00352,2023-08-05,CUST3058,Smartphone,4,1368,5472,South,David,Credit Card
ORD00353,2023-10-10,CUST1052,Tablet,2,435,870,West,Charlie,Cash
ORD00354,2023-12-21,CUST2741,Headphones,1,497,497,East,Hannah,UPI
ORD00355,2023-10-17,CUST2143,Smartphone,6,585,3510,East,Alice,UPI
ORD00356,2023-11-06,CUST5562,Mouse,7,1800,12600,South,Grace,Credit Card
ORD00357,2023-10-17,CUST7934,Monitor,6,1558,9348,South,Charlie,Cash
ORD00358,2023-08-08,CUST9898,Smartwatch,1,485,485,North,Hannah,Bank Transfer
ORD00359,2023-01-04,CUST3296,Laptop,10,1473,14730,North,Charlie,UPI
ORD00360,2023-02-04,CUST1205,Keyboard,2,287,574,West,Bob,Debit Card
ORD00361,2023-03-11,CUST8064,Keyboard,5,1028,5140,North,Charlie,Credit Card
ORD00362,2023-11-15,CUST7476,Mouse,5,516,2580,South,Frank,Bank Transfer
ORD00363,2023-01-16,CUST2571,Keyboard,3,939,2817,South,Charlie,Bank Transfer
ORD00364,2023-10-24,CUST4080,Laptop,3,643,1929,North,Charlie,Credit Card
ORD00365,2023-10-08,CUST9205,Laptop,10,536,5360,West,David,Bank Transfer
ORD00366,2023-08-12,CUST1250,Tablet,8,1992,15936,East,Frank,UPI
ORD00367,2023-09-17,CUST1881,Laptop,9,862,7758,South,Bob,Debit Card
ORD00368,2023-05-05,CUST6126,Smartphone,8,1066,8528,North,Bob,UPI
ORD00369,2023-10-14,CUST7399,Smartphone,10,1002,10020,East,Frank,Cash
ORD00370,2023-04-26,CUST5829,Mouse,10,1446,14460,East,Grace,Credit Card
ORD00371,2023-12-07,CUST8321,Smartphone,6,1722,10332,North,Frank,Credit Card
ORD00372,2023-02-02,CUST8571,Smartwatch,8,1560,12480,North,David,Cash
ORD00373,2023-02-21,CUST4212,Smartwatch,7,1569,10983,South,Charlie,Debit Card
ORD00374,2023-07-29,CUST2730,Laptop,4,1482,5928,North,Alice,Cash
ORD00375,2023-01-29,CUST3667,Smartwatch,10,205,2050,East,Hannah,Cash
ORD00376,2023-05-16,CUST4966,Mouse,3,947,2841,West,Alice,Cash
ORD00377,2023-10-03,CUST1838,Headphones,4,992,3968,North,Bob,Debit Card
ORD00378,2023-05-29,CUST2423,Smartphone,6,428,2568,West,Alice,Cash
ORD00379,2023-01-18,CUST1962,Laptop,2,401,802,West,Grace,Bank Transfer
ORD00380,2023-12-08,CUST9385,Smartwatch,9,319,2871,East,Hannah,Cash
ORD00381,2023-09-04,CUST6200,Smartwatch,4,1047,4188,North,Hannah,Credit Card
ORD00382,2023-04-29,CUST5358,Laptop,3,1098,3294,East,Charlie,Bank Transfer
ORD00383,2023-07-24,CUST4758,Keyboard,2,1879,3758,East,Charlie,UPI
ORD00384,2023-12-15,CUST2108,Monitor,1,1958,1958,East,Eve,UPI
ORD00385,2023-07-13,CUST7813,Laptop,9,505,4545,East,David,Bank Transfer
ORD00386,2023-11-09,CUST6328,Keyboard,10,438,4380,North,Charlie,Credit Card
ORD00387,2023-11-07,CUST8865,Monitor,1,418,418,West,Grace,Credit Card
ORD00388,2023-03-30,CUST6471,Tablet,1,255,255,North,Grace,Cash
ORD00389,2023-02-12,CUST4497,Mouse,9,1901,17109,West,Grace,UPI
ORD00390,2023-07-24,CUST5681,Smartwatch,5,1764,8820,North,Bob,Bank Transfer
ORD00391,2023-06-07,CUST8812,Laptop,2,585,1170,South,Frank,Cash
ORD00392,2023-12-02,CUST2409,Smartphone,2,1024,2048,North,Grace,Credit Card
ORD00393,2023-08-13,CUST2592,Headphones,8,1821,14568,North,Bob,Bank Transfer
ORD00394,2023-07-17,CUST2097,Headphones,7,854,5978,South,Bob,UPI
ORD00395,2023-08-15,CUST3325,Laptop,2,797,1594,West,Grace,UPI
ORD00396,2023-05-27,CUST7806,Smartwatch,5,1848,9240,North,Alice,Cash
ORD00397,2023-12-27,CUST9183,Keyboard,5,874,4370,West,David,UPI
ORD00398,2023-01-20,CUST7175,Keyboard,1,401,401,South,David,Cash
ORD00399,2023-07-07,CUST8791,Laptop,3,1506,4518,South,Eve,Debit Card
ORD00400,2023-08-07,CUST6601,Headphones,10,1865,18650,South,Frank,Debit Card
ORD00401,2023-08-28,CUST1921,Monitor,3,1948,5844,East,Eve,UPI
ORD00402,2023-11-15,CUST3043,Mouse,9,164,1476,South,Hannah,Bank Transfer
ORD00403,2023-10-24,CUST6443,Smartphone,8,1167,9336,North,Bob,Debit Card
ORD00404,2023-05-14,CUST4655,Smartphone,10,1608,16080,North,Alice,Credit Card
ORD00405,2023-03-16,CUST8299,Monitor,10,1487,14870,South,Hannah,Bank Transfer
ORD00406,2023-01-07,CUST6163,Tablet,8,218,1744,East,Bob,Cash
ORD00407,2023-07-28,CUST9148,Keyboard,8,335,2680,South,Eve,Bank Transfer
ORD00408,2023-09-03,CUST5318,Headphones,4,1350,5400,East,David,Debit Card
ORD00409,2023-11-03,CUST7095,Mouse,1,149,149,North,Alice,Bank Transfer
ORD00410,2023-06-26,CUST1521,Monitor,1,526,526,West,Alice,Credit Card
ORD00411,2023-03-31,CUST6581,Smartphone,2,540,1080,West,Bob,Cash
ORD00412,2023-10-18,CUST3163,Tablet,2,1226,2452,North,David,Credit Card
ORD00413,2023-06-20,CUST6223,Smartphone,8,1571,12568,West,Bob,Credit Card
ORD00414,2023-07-11,CUST4585,Monitor,5,538,2690,South,Bob,Credit Card
ORD00415,2023-10-27,CUST9246,Keyboard,2,197,394,East,Charlie,Bank Transfer
ORD00416,2023-12-08,CUST5478,Monitor,3,298,894,East,Bob,Debit Card
ORD00417,2023-11-23,CUST9174,Smartwatch,9,1049,9441,North,David,Bank Transfer
ORD00418,2023-12-19,CUST4234,Laptop,5,626,3130,East,Alice,Cash
ORD00419,2023-12-06,CUST5230,Mouse,9,214,1926,West,Frank,Credit Card
ORD00420,2023-07-14,CUST7495,Monitor,5,463,2315,South,David,Bank Transfer
ORD00421,2023-04-28,CUST1729,Headphones,3,632,1896,South,David,Cash
ORD00422,2023-07-23,CUST4075,Smartphone,4,1507,6028,East,Eve,Credit Card
ORD00423,2023-07-10,CUST1548,Tablet,1,1436,1436,West,Grace,Cash
ORD00424,2023-09-02,CUST6235,Monitor,8,350,2800,West,Hannah,Debit Card
ORD00425,2023-05-09,CUST1518,Headphones,6,1705,10230,South,Frank,Debit Card
ORD00426,2023-12-15,CUST3747,Smartwatch,10,1089,10890,East,Hannah,Credit Card
ORD00427,2023-05-25,CUST1055,Smartwatch,8,1983,15864,East,Hannah,UPI
ORD00428,2023-03-02,CUST2673,Tablet,10,1030,10300,West,Charlie,UPI
ORD00429,2023-12-03,CUST4723,Smartphone,3,661,1983,East,Charlie,Bank Transfer
ORD00430,2023-07-17,CUST3594,Mouse,5,1379,6895,North,Grace,Bank Transfer
ORD00431,2023-11-25,CUST8882,Tablet,2,1690,3380,South,Eve,Bank Transfer
ORD00432,2023-03-07,CUST2602,Monitor,7,414,2898,North,Eve,Cash
ORD00433,2023-02-22,CUST1236,Monitor,7,995,6965,South,Frank,Cash
ORD00434,2023-08-20,CUST3300,Headphones,10,621,6210,South,Bob,Debit Card
ORD00435,2023-09-15,CUST9915,Keyboard,7,1984,13888,South,Grace,Bank Transfer
ORD00436,2023-06-14,CUST6131,Smartphone,10,1103,11030,East,Bob,Bank Transfer
ORD00437,2023-07-14,CUST4749,Smartwatch,9,979,8811,North,Eve,Credit Card
ORD00438,2023-03-13,CUST5009,Laptop,2,187,374,South,Eve,Bank Transfer
ORD00439,2023-04-02,CUST9455,Mouse,9,1203,10827,North,Charlie,UPI
ORD00440,2023-12-28,CUST4958,Smartphone,6,1900,11400,East,Charlie,Bank Transfer
ORD00441,2023-06-03,CUST7253,Headphones,4,467,1868,South,Eve,Bank Transfer
ORD00442,2023-01-03,CUST9625,Monitor,10,1589,15890,East,Charlie,Credit Card
ORD00443,2023-07-22,CUST3322,Monitor,9,1995,17955,North,Hannah,Credit Card
ORD00444,2023-02-28,CUST9933,Tablet,10,702,7020,East,Eve,Credit Card
ORD00445,2023-07-20,CUST7236,Headphones,8,1608,12864,North,Bob,Cash
ORD00446,2023-12-21,CUST9148,Tablet,8,1077,8616,West,Eve,Debit Card
ORD00447,2023-01-14,CUST9103,Keyboard,10,697,6970,East,David,Debit Card
ORD00448,2023-09-07,CUST8890,Mouse,2,1002,2004,North,Eve,Bank Transfer
ORD00449,2023-05-28,CUST1370,Mouse,7,349,2443,East,Alice,Debit Card
ORD00450,2023-01-24,CUST3565,Mouse,8,1043,8344,South,Hannah,Cash
ORD00451,2023-07-16,CUST6856,Laptop,1,1312,1312,West,Grace,Debit Card
ORD00452,2023-07-06,CUST6938,Mouse,5,585,2925,East,Hannah,Debit Card
ORD00453,2023-11-16,CUST9354,Smartwatch,8,1561,12488,East,Eve,Debit Card
ORD00454,2023-02-03,CUST1900,Monitor,4,284,1136,East,David,Debit Card
ORD00455,2023-03-12,CUST2067,Smartwatch,8,670,5360,North,Bob,Debit Card
ORD00456,2023-10-20,CUST6472,Mouse,10,394,3940,West,Charlie,UPI
ORD00457,2023-09-04,CUST5533,Headphones,7,1529,10703,West,Grace,Debit Card
ORD00458,2023-08-09,CUST2101,Mouse,4,1483,5932,East,Eve,Bank Transfer
ORD00459,2023-02-15,CUST6654,Monitor,1,909,909,North,Alice,Bank Transfer
ORD00460,2023-03-24,CUST7865,Laptop,4,1961,7844,West,Frank,Debit Card
ORD00461,2023-07-11,CUST8261,Smartwatch,6,1764,10584,West,Hannah,Credit Card
ORD00462,2023-12-03,CUST9923,Monitor,7,1045,7315,East,Alice,UPI
ORD00463,2023-12-21,CUST7118,Smartwatch,4,872,3488,South,David,Credit Card
ORD00464,2023-08-06,CUST8042,Monitor,6,1035,6210,West,Bob,Debit Card
ORD00465,2023-09-21,CUST3780,Smartphone,1,683,683,East,Hannah,Bank Transfer
ORD00466,2023-05-02,CUST6689,Headphones,1,1050,1050,North,Grace,Credit Card
ORD00467,2023-03-29,CUST5271,Keyboard,7,605,4235,North,David,UPI
ORD00468,2023-05-03,CUST5198,Mouse,3,690,2070,East,Alice,Cash
ORD00469,2023-04-18,CUST5170,Smartphone,5,1478,7390,West,Charlie,Debit Card
ORD00470,2023-02-04,CUST4342,Monitor,8,1864,14912,South,Eve,Credit Card
ORD00471,2023-07-29,CUST2421,Headphones,9,613,5517,East,Eve,Debit Card
ORD00472,2023-10-26,CUST6986,Laptop,3,503,1509,South,Bob,Debit Card
ORD00473,2023-02-07,CUST9621,Tablet,7,1802,12614,South,David,Cash
ORD00474,2023-05-10,CUST3712,Laptop,7,163,1141,East,Eve,Bank Transfer
ORD00475,2023-10-28,CUST8149,Keyboard,8,488,3904,South,Bob,UPI
ORD00476,2023-02-24,CUST6725,Laptop,7,1148,8036,West,Hannah,Bank Transfer
ORD00477,2023-06-09,CUST7184,Tablet,4,167,668,North,Grace,Cash
ORD00478,2023-01-26,CUST9710,Keyboard,3,755,2265,East,David,Bank Transfer
ORD00479,2023-05-26,CUST8254,Smartwatch,9,1030,9270,West,Alice,UPI
ORD00480,2023-10-16,CUST3600,Mouse,8,1084,8672,West,David,UPI
ORD00481,2023-03-26,CUST8548,Tablet,1,1535,1535,East,Eve,Credit Card
ORD00482,2023-02-13,CUST3052,Keyboard,7,1312,9184,East,Alice,Bank Transfer
ORD00483,2023-10-18,CUST8703,Mouse,6,1538,9228,West,Hannah,UPI
ORD00484,2023-02-23,CUST8199,Monitor,9,1538,13842,West,Frank,Cash
ORD00485,2023-11-03,CUST9462,Monitor,7,1911,13377,South,Frank,Cash
ORD00486,2023-11-23,CUST8511,Smartphone,4,1238,4952,North,David,Bank Transfer
ORD00487,2023-05-22,CUST3288,Laptop,10,1759,17590,East,Bob,Bank Transfer
ORD00488,2023-01-16,CUST7933,Monitor,4,1155,4620,East,Eve,Credit Card
ORD00489,2023-06-06,CUST9363,Tablet,5,1333,6665,West,Bob,Cash
ORD00490,2023-07-02,CUST5519,Monitor,5,1169,5845,East,Bob,UPI
ORD00491,2023-09-03,CUST9381,Tablet,5,1037,5185,East,David,Credit Card
ORD00492,2023-01-12,CUST1837,Laptop,2,817,1634,South,Alice,UPI
ORD00493,2023-01-19,CUST7122,Headphones,1,1407,1407,West,Frank,Cash
ORD00494,2023-06-11,CUST4584,Monitor,8,654,5232,North,Bob,Credit Card
ORD00495,2023-07-12,CUST8674,Laptop,3,1659,4977,West,Alice,Bank Transfer
ORD00496,2023-04-10,CUST2692,Smartwatch,3,1222,3666,South,Bob,Debit Card
ORD00497,2023-08-28,CUST1559,Headphones,7,1774,12418,North,Frank,Bank Transfer
ORD00498,2023-10-05,CUST2865,Headphones,6,368,2208,South,David,Cash
ORD00499,2023-11-10,CUST6310,Tablet,6,506,3036,East,Bob,Cash
ORD00500,2023-01-13,CUST9371,Tablet,6,1449,8694,East,Charlie,Cash
ORD00501,2023-01-27,CUST6846,Mouse,1,144,144,North,David,UPI
ORD00502,2023-09-12,CUST4929,Smartphone,10,1315,13150,South,Alice,Cash
ORD00503,2023-06-01,CUST1866,Smartwatch,2,1596,3192,West,Eve,UPI
ORD00504,2023-06-11,CUST9428,Keyboard,10,390,3900,West,Grace,Debit Card
ORD00505,2023-04-22,CUST2383,Headphones,4,1907,7628,South,Hannah,Cash
ORD00506,2023-09-18,CUST8321,Headphones,8,1565,12520,East,David,Debit Card
ORD00507,2023-02-23,CUST2420,Headphones,10,1704,17040,East,Hannah,Cash
ORD00508,2023-12-26,CUST7533,Smartwatch,8,1521,12168,East,Alice,Bank Transfer
ORD00509,2023-03-02,CUST1025,Keyboard,7,608,4256,East,Hannah,Bank Transfer
ORD00510,2023-10-24,CUST5473,Monitor,9,1199,10791,West,Alice,Cash
ORD00511,2023-09-28,CUST4388,Headphones,3,1112,3336,South,Charlie,Bank Transfer
ORD00512,2023-07-04,CUST1525,Monitor,10,1650,16500,North,Frank,Bank Transfer
ORD00513,2023-06-14,CUST9648,Laptop,2,1111,2222,North,Bob,Debit Card
ORD00514,2023-09-11,CUST1233,Keyboard,9,810,7290,North,Frank,Debit Card
ORD00515,2023-09-28,CUST1346,Monitor,8,1136,9088,West,Alice,Credit Card
ORD00516,2023-08-17,CUST9474,Mouse,6,1621,9726,West,David,Cash
ORD00517,2023-05-28,CUST3600,Smartwatch,10,590,5900,East,Bob,Bank Transfer
ORD00518,2023-03-14,CUST5818,Keyboard,3,167,501,East,Charlie,Cash
ORD00519,2023-08-04,CUST3805,Headphones,8,1983,15864,South,Grace,Debit Card
ORD00520,2023-09-06,CUST9470,Smartwatch,2,379,758,South,Charlie,Credit Card
ORD00521,2023-07-25,CUST6236,Smartphone,6,1975,11850,North,Bob,Debit Card
ORD00522,2023-10-10,CUST3095,Smartwatch,8,1968,15744,North,Bob,Debit Card
ORD00523,2023-04-16,CUST4468,Mouse,2,1366,2732,South,Charlie,Cash
ORD00524,2023-12-15,CUST5704,Monitor,7,584,4088,North,Frank,Bank Transfer
ORD00525,2023-07-01,CUST2395,Mouse,10,1217,12170,West,Hannah,Debit Card
ORD00526,2023-02-06,CUST3517,Smartwatch,2,1755,3510,East,Eve,Bank Transfer
ORD00527,2023-02-08,CUST1339,Headphones,4,1833,7332,North,Alice,Credit Card
ORD00528,2023-03-21,CUST2016,Headphones,6,1848,11088,West,Eve,Cash
ORD00529,2023-06-29,CUST2959,Smartphone,9,306,2754,North,Hannah,Cash
ORD00530,2023-03-25,CUST2559,Mouse,2,1530,3060,East,Eve,Credit Card
ORD00531,2023-03-11,CUST2261,Smartwatch,6,481,2886,South,Frank,Debit Card
ORD00532,2023-01-03,CUST7489,Headphones,3,663,1989,North,Hannah,Cash
ORD00533,2023-07-15,CUST5555,Monitor,5,1311,6555,North,David,Bank Transfer
ORD00534,2023-08-26,CUST6139,Monitor,8,251,2008,West,Grace,Cash
ORD00535,2023-12-22,CUST6274,Laptop,4,599,2396,East,Eve,UPI
ORD00536,2023-08-04,CUST2912,Tablet,8,1636,13088,South,David,Bank Transfer
ORD00537,2023-03-21,CUST2980,Keyboard,8,1262,10096,North,Alice,Credit Card
ORD00538,2023-02-24,CUST7353,Tablet,3,641,1923,West,Alice,UPI
ORD00539,2023-03-12,CUST8079,Monitor,9,1209,10881,West,Bob,Credit Card
ORD00540,2023-09-18,CUST4427,Laptop,3,1046,3138,West,Grace,UPI
ORD00541,2023-07-24,CUST8404,Tablet,2,1847,3694,South,Grace,Bank Transfer
ORD00542,2023-12-06,CUST2913,Mouse,2,182,364,West,Grace,Credit Card
ORD00543,2023-08-06,CUST8269,Mouse,8,723,5784,South,Eve,Cash
ORD00544,2023-12-01,CUST8511,Keyboard,1,1511,1511,West,David,Debit Card
ORD00545,2023-05-18,CUST2212,Mouse,6,1831,10986,East,Grace,Cash
ORD00546,2023-01-01,CUST5087,Laptop,1,1844,1844,North,Frank,Cash
ORD00547,2023-08-20,CUST4172,Monitor,7,341,2387,North,David,Cash
ORD00548,2023-09-08,CUST8171,Laptop,10,1635,16350,West,Alice,UPI
ORD00549,2023-01-22,CUST8205,Smartwatch,1,1270,1270,North,Grace,Credit Card
ORD00550,2023-05-29,CUST4183,Smartphone,3,688,2064,South,Bob,Credit Card
ORD00551,2023-03-11,CUST6492,Mouse,8,891,7128,South,Hannah,Credit Card
ORD00552,2023-08-10,CUST5624,Mouse,4,183,732,East,Grace,Credit Card
ORD00553,2023-07-21,CUST8600,Smartphone,3,348,1044,East,Hannah,Bank Transfer
ORD00554,2023-05-26,CUST5054,Smartphone,10,741,7410,West,Charlie,UPI
ORD00555,2023-01-10,CUST1176,Tablet,5,317,1585,North,Hannah,UPI
ORD00556,2023-07-09,CUST7008,Tablet,10,1627,16270,North,Hannah,Cash
ORD00557,2023-10-17,CUST1190,Headphones,8,1060,8480,North,Alice,Bank Transfer
ORD00558,2023-12-10,CUST3573,Headphones,2,907,1814,West,Eve,Cash
ORD00559,2023-03-10,CUST3881,Laptop,2,999,1998,North,Frank,Bank Transfer
ORD00560,2023-03-03,CUST9931,Headphones,9,1712,15408,North,Bob,UPI
ORD00561,2023-03-03,CUST7284,Keyboard,8,1126,9008,North,Frank,Credit Card
ORD00562,2023-04-07,CUST7663,Mouse,1,1500,1500,East,Alice,UPI
ORD00563,2023-02-25,CUST7349,Tablet,5,1171,5855,West,Alice,UPI
ORD00564,2023-01-02,CUST8064,Keyboard,6,1900,11400,North,Frank,Cash
ORD00565,2023-04-18,CUST9837,Smartwatch,6,920,5520,West,Hannah,UPI
ORD00566,2023-08-31,CUST6737,Mouse,5,340,1700,West,Eve,Debit Card
ORD00567,2023-07-14,CUST8441,Headphones,1,636,636,South,Charlie,UPI
ORD00568,2023-06-17,CUST3322,Smartwatch,8,1151,9208,North,Grace,Debit Card
ORD00569,2023-05-22,CUST2655,Laptop,4,336,1344,South,Hannah,Debit Card
ORD00570,2023-04-04,CUST6013,Keyboard,1,1500,1500,South,Eve,Debit Card
ORD00571,2023-07-14,CUST5715,Tablet,10,284,2840,North,Eve,Cash
ORD00572,2023-07-02,CUST4113,Smartwatch,8,628,5024,West,Charlie,Debit Card
ORD00573,2023-07-14,CUST4128,Laptop,7,1237,8659,North,Hannah,Bank Transfer
ORD00574,2023-03-05,CUST4895,Smartwatch,7,140,980,East,Hannah,Debit Card
ORD00575,2023-10-13,CUST3939,Laptop,6,1295,7770,South,Bob,Cash
ORD00576,2023-04-13,CUST5104,Smartwatch,7,1132,7924,West,David,Bank Transfer
ORD00577,2023-05-03,CUST2561,Smartwatch,4,345,1380,West,Eve,Credit Card
ORD00578,2023-02-08,CUST3674,Smartwatch,3,681,2043,North,Hannah,Cash
ORD00579,2023-08-26,CUST6118,Mouse,7,595,4165,East,Alice,UPI
ORD00580,2023-02-03,CUST1362,Headphones,4,1098,4392,South,Hannah,Debit Card
ORD00581,2023-08-25,CUST6932,Smartwatch,6,403,2418,West,Charlie,UPI
ORD00582,2023-04-20,CUST4920,Keyboard,2,1873,3746,North,Bob,UPI
ORD00583,2023-07-05,CUST5734,Mouse,3,543,1629,West,Charlie,Bank Transfer
ORD00584,2023-09-01,CUST8942,Monitor,1,1920,1920,West,Bob,Bank Transfer
ORD00585,2023-09-22,CUST8253,Tablet,8,129,1032,West,Grace,Bank Transfer
ORD00586,2023-12-11,CUST6321,Smartwatch,2,605,1210,East,Eve,Cash
ORD00587,2023-05-16,CUST8421,Keyboard,8,1236,9888,North,Charlie,Cash
ORD00588,2023-07-18,CUST9570,Keyboard,8,664,5312,East,Alice,UPI
ORD00589,2023-06-07,CUST4214,Mouse,5,144,720,North,Grace,Bank Transfer
ORD00590,2023-04-16,CUST6852,Smartwatch,3,1916,5748,South,Eve,Debit Card
ORD00591,2023-12-23,CUST4912,Laptop,3,707,2121,South,Grace,Bank Transfer
ORD00592,2023-06-27,CUST7663,Monitor,8,1056,8448,North,Grace,Bank Transfer
ORD00593,2023-06-23,CUST1682,Monitor,4,681,2724,East,Bob,Debit Card
ORD00594,2023-03-22,CUST8061,Smartphone,5,1854,9270,South,Bob,UPI
ORD00595,2023-11-17,CUST4909,Tablet,7,1284,8988,West,Frank,Cash
ORD00596,2023-09-26,CUST5208,Monitor,7,900,6300,West,Grace,Debit Card
ORD00597,2023-08-07,CUST7645,Smartwatch,3,417,1251,South,Alice,Credit Card
ORD00598,2023-05-25,CUST5747,Monitor,10,1541,15410,South,Frank,Credit Card
ORD00599,2023-05-22,CUST5936,Smartphone,10,1263,12630,North,Eve,Cash
ORD00600,2023-07-21,CUST5505,Laptop,1,1886,1886,East,Hannah,Credit Card
ORD00601,2023-11-09,CUST4640,Mouse,10,400,4000,South,David,Credit Card
ORD00602,2023-01-04,CUST9522,Monitor,7,840,5880,North,Alice,UPI
ORD00603,2023-06-08,CUST3847,Smartwatch,3,148,444,South,Charlie,UPI
ORD00604,2023-11-04,CUST6263,Laptop,4,1020,4080,South,Frank,Credit Card
ORD00605,2023-09-02,CUST4479,Smartphone,1,873,873,North,Alice,Credit Card
ORD00606,2023-12-16,CUST4711,Smartwatch,3,797,2391,West,Grace,Credit Card
ORD00607,2023-09-19,CUST2125,Smartphone,2,707,1414,North,Alice,Credit Card
ORD00608,2023-04-19,CUST5019,Keyboard,3,1257,3771,East,David,Debit Card
ORD00609,2023-06-28,CUST8765,Keyboard,3,524,1572,West,Grace,Cash
ORD00610,2023-05-19,CUST2121,Monitor,7,318,2226,West,Frank,Debit Card
ORD00611,2023-11-09,CUST5283,Mouse,7,1046,7322,South,Frank,Debit Card
ORD00612,2023-03-18,CUST6158,Smartwatch,9,363,3267,South,Charlie,UPI
ORD00613,2023-10-15,CUST1742,Headphones,7,1655,11585,North,Charlie,Credit Card
ORD00614,2023-01-10,CUST6242,Monitor,9,876,7884,South,Eve,Bank Transfer
ORD00615,2023-03-03,CUST6103,Smartphone,9,969,8721,West,Eve,UPI
ORD00616,2023-01-28,CUST4463,Smartwatch,2,1738,3476,West,Hannah,Credit Card
ORD00617,2023-03-05,CUST7913,Tablet,7,410,2870,East,Hannah,Bank Transfer
ORD00618,2023-06-30,CUST1345,Mouse,8,777,6216,South,David,Cash
ORD00619,2023-12-08,CUST3566,Keyboard,4,1081,4324,West,Grace,UPI
ORD00620,2023-02-16,CUST4676,Mouse,6,1238,7428,East,David,Bank Transfer
ORD00621,2023-10-29,CUST6816,Monitor,5,1836,9180,East,Bob,UPI
ORD00622,2023-06-30,CUST9307,Mouse,10,898,8980,North,David,UPI
ORD00623,2023-05-05,CUST3687,Mouse,2,1986,3972,West,Frank,UPI
ORD00624,2023-05-18,CUST7434,Smartwatch,6,529,3174,South,Eve,Cash
ORD00625,2023-11-11,CUST6590,Smartwatch,3,338,1014,South,Alice,Cash
ORD00626,2023-05-04,CUST7925,Smartphone,2,769,1538,South,Alice,Cash
ORD00627,2023-07-27,CUST1196,Laptop,7,1610,11270,South,David,Credit Card
ORD00628,2023-08-24,CUST2102,Headphones,8,884,7072,East,Alice,Debit Card
ORD00629,2023-02-06,CUST1718,Mouse,1,1069,1069,North,Eve,Credit Card
ORD00630,2023-01-22,CUST9441,Smartphone,2,497,994,South,David,UPI
ORD00631,2023-11-21,CUST2149,Laptop,6,969,5814,South,Eve,Debit Card
ORD00632,2023-01-03,CUST6040,Keyboard,5,1706,8530,North,Grace,Credit Card
ORD00633,2023-06-26,CUST7706,Headphones,1,1624,1624,East,Charlie,UPI
ORD00634,2023-01-17,CUST1493,Keyboard,9,513,4617,North,Alice,Cash
ORD00635,2023-06-15,CUST6769,Headphones,7,925,6475,West,Eve,UPI
ORD00636,2023-04-09,CUST5480,Headphones,4,1707,6828,North,Grace,Cash
ORD00637,2023-05-13,CUST1222,Tablet,9,909,8181,West,Charlie,Credit Card
